Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status
5C82821CE203B916B7D33378F9E30009649E9E90_1508585293000,10/21/2017 04:28:00 PM +0000,Traffic Hazard,"(30.235779,-97.826851)",30.235779,-97.826851,0 W 290 Eb To Mopac Nb Ramp,ARCHIVED
5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1508563169000,10/21/2017 10:19:00 AM +0000,COLLISION,"(30.222316,-97.956159)",30.222316,-97.956159,10900-11107 Fitzhugh Rd,ARCHIVED
5E777B99E8FD7269347B6E0FC10C15797B83CF22_1508592249000,10/21/2017 06:24:00 PM +0000,Crash Urgent,"(30.342662,-97.703623)",30.342662,-97.703623,400-716 E ANDERSON LN WB,ARCHIVED
60C037CD2766209C22955EA85025834483170CC4_1508578100000,10/21/2017 02:28:00 PM +0000,LOOSE LIVESTOCK,"(30.137476,-97.619083)",30.137476,-97.619083,14200-blk Jacobson Rd,ARCHIVED
6218F62A61B714312749174DAEACD7BA347271F0_1508588979000,10/21/2017 05:29:00 PM +0000,Crash Service,"(30.169823,-97.662237)",30.169823,-97.662237,10300-10508 Burleson Rd,ARCHIVED
62F65D222E45D9E913A5D06D114F275B6A926CC7_1508582911000,10/21/2017 03:48:00 PM +0000,Crash Urgent,"(30.285000,-97.741810)",30.285,-97.74181,W 22nd St & Guadalupe St,ARCHIVED
6437F91F5E87CBE8B6B50F91A1BAEF5DD0341C48_1508622483000,10/22/2017 02:48:00 AM +0000,COLLISN/ LVNG SCN,"(30.145384,-97.673333)",30.145384,-97.673333,0 Fm 812 Rd & S Fm 973 Rd,ARCHIVED
647E959A40EE60F43EE78C3ABBF01102E4600651_1508592705000,10/21/2017 06:31:00 PM +0000,COLLISION,"(30.168459,-97.860154)",30.168459,-97.860154,BRODIE LN & CAPISTRANO TRL,ARCHIVED
662791B56C06D86D3C0CB16E8163662DD014FD9F_1508599115000,10/21/2017 08:18:00 PM +0000,Crash Urgent,"(30.442970,-97.667512)",30.44297,-97.667512,15013-15137 N Ih 35 Svrd Nb,ARCHIVED
68C09AF3ACBBC95F48AD80178F5A4F8F6E18C732_1508625243000,10/22/2017 03:34:00 AM +0000,Crash Urgent,"(30.281695,-97.666575)",30.281695,-97.666575,4400-4528 Ed Bluestein Blvd Sb,ARCHIVED
6BB0E3B82A69A2BDF7139D17EEB5F79818B92A4D_1508615039000,10/22/2017 12:43:00 AM +0000,Traffic Hazard,"(30.361753,-97.717310)",30.361753,-97.71731,8540-8634 Research Blvd Svrd Sb,ARCHIVED
6BCD402B6029418E0D07A18B88FEE81085294D6A_1508587726000,10/21/2017 05:08:00 PM +0000,Crash Service,"(30.256106,-97.718909)",30.256106,-97.718909,Mildred St & E 2nd St,ARCHIVED
6C7FAA15D63FB82FCBEB6343F640F32DEB4AB398_1508582021000,10/21/2017 03:33:00 PM +0000,Crash Urgent,"(30.229287,-97.743699)",30.229287,-97.743699,2700 S Ih 35 Nb,ARCHIVED
6D8A27CA5BFA24239578274B06EF6D13846E2973_1508581030000,10/21/2017 03:17:00 PM +0000,COLLISION,"(30.188050,-97.564590)",30.18805,-97.56459,5055-5097 E Sh 71 Wb,ARCHIVED
6D8A27CA5BFA24239578274B06EF6D13846E2973_1508637560000,10/22/2017 06:59:00 AM +0000,Crash Service,"(30.219319,-97.757728)",30.219319,-97.757728,501 E Ben White Blvd Svrd Eb,ARCHIVED
6DCD893290A7BAAAE34612719B32E34651AAB157_1508606804000,10/21/2017 10:26:00 PM +0000,COLLISION WITH INJURY,"(30.351247,-97.471605)",30.351247,-97.471605,15501-15825 E Us 290 Hwy Eb,ARCHIVED
70A1FEB7907EB7F1D49939E991BE2FD1E3ED086A_1508583149000,10/21/2017 03:52:00 PM +0000,Crash Urgent,"(30.362986,-97.696574)",30.362986,-97.696574,410-708 W Rundberg Ln,ARCHIVED
7161A2409087E392CF68559DDAC9F1B64B07510C_1508600390000,10/21/2017 08:39:00 PM +0000,Crash Urgent,"(30.288310,-97.749327)",30.28831,-97.749327,W 24th St & Leon St,ARCHIVED
721CEA13F72D4344DB0900EA626B082E2B90F88D_1508608195000,10/21/2017 10:49:00 PM +0000,Crash Service,"(30.173881,-97.814385)",30.173881,-97.814385,1215 W Slaughter Ln,ARCHIVED
72448B7792D7AA9BAE361029D06BB23AD7803155_1508605388000,10/21/2017 10:03:00 PM +0000,COLLISION,"(30.459225,-97.667143)",30.459225,-97.667143,16000 N Ih 35 Nb,ARCHIVED
736CCA45634B541786A2049311BC717ECBD88D60_1508602931000,10/21/2017 09:22:00 PM +0000,Traffic Hazard,"(30.321673,-97.668739)",30.321673,-97.668739,0 Ed Bluestein Sb To Manor Ramp,ARCHIVED
73E4409E052D5B11A0FC684DD0B0E87A0C94F988_1508562965000,10/21/2017 10:16:00 AM +0000,Crash Service,"(30.317654,-97.715189)",30.317654,-97.715189,701 E 55th St,ARCHIVED
741C07500DE9571F0267456ADC47830465E658E9_1508592352000,10/21/2017 06:25:00 PM +0000,Crash Urgent,"(30.274778,-97.731773)",30.274778,-97.731773,E 15th St & N Ih 35 Svrd Sb,ARCHIVED
76A9E39FC0FB7FEFCE78C4940C4AA5468C8C8DF4_1508597985000,10/21/2017 07:59:00 PM +0000,Traffic Impediment,"(30.395462,-97.732080)",30.395462,-97.73208,W Braker Ln & N Mopac Expy Svrd Nb,ARCHIVED
7776F8B9DD913610A9767B419953F947D654C1A7_1508597068000,10/21/2017 07:44:00 PM +0000,Traffic Impediment,"(30.372886,-97.726482)",30.372886,-97.726482,RESEARCH BLVD SVRD SB & BURNET RD,ARCHIVED
77DA394B0E2560ECA0E20487E7441C5BFB5770BC_1508558838000,10/21/2017 09:07:00 AM +0000,Traffic Hazard,"(30.238633,-97.820055)",30.238633,-97.820055,4900 S MOPAC EXPY SB,ARCHIVED
780E202B137A715C8D1B159E4E1540323203CDD8_1508578557000,10/21/2017 02:35:00 PM +0000,Crash Urgent,"(30.447854,-97.790730)",30.447854,-97.79073,13450 N Us 183 Hwy Svrd Sb,ARCHIVED
7841FB1F92B99194CA818D410CB09430731B6285_1508615620000,10/22/2017 12:53:00 AM +0000,Crash Service,"(30.203254,-97.775365)",30.203254,-97.775365,5800 S CONGRESS AVE,ARCHIVED
784E9240155834852DFF458A730CCEB50229DF32_1508600924000,10/21/2017 08:48:00 PM +0000,Crash Urgent,"(30.241779,-97.728280)",30.241779,-97.72828,E Riverside Dr & Royal Crest Dr,ARCHIVED
7C79321AB1BC0DD447682AC5372A0D5BFA8F251F_1508591860000,10/21/2017 06:17:00 PM +0000,Traffic Hazard,"(30.389539,-97.744188)",30.389539,-97.744188,9527-9643 Research Blvd Svrd Nb,ARCHIVED
7CA75397B68A24DA4137B948DD5D41C538343172_1508567943000,10/21/2017 11:39:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.234460,-97.910657)",30.23446,-97.910657,8527-8566 W Us 290 Hwy,ARCHIVED
7DC79C1E19D6699594E3E0AA4A1B431D3E088BE8_1508591473000,10/21/2017 06:11:00 PM +0000,Crash Urgent,"(30.245440,-97.735021)",30.24544,-97.735021,1300 S Ih 35 Sb,ARCHIVED
7F1426A678C0021BBBF19EB1D7D6353054809224_1508604989000,10/21/2017 09:56:00 PM +0000,zSTALLED VEHICLE,"(30.321798,-97.705735)",30.321798,-97.705735,N Ih 35 Svrd Nb To 290 Eb Ramp & E Us 290 Hwy Svrd Eb,ARCHIVED
8000134409F9739525D1B91D308AB8444766F41F_1508583148000,10/21/2017 03:52:00 PM +0000,Crash Urgent,"(30.241876,-97.736433)",30.241876,-97.736433,1600 S Ih 35 Sb,ARCHIVED
813298B7BB778999A37F02076A5C54131CFFF6B5_1508610284000,10/21/2017 11:24:00 PM +0000,COLLISION,"(30.136294,-97.643301)",30.136294,-97.643301,9201 CIRCUIT OF THE AMERICAS BLVD,ARCHIVED
83DE061FB52099B8B9B03B3AE4E888D6B10D9E5E_1508630615000,10/22/2017 05:03:00 AM +0000,Traffic Impediment,"(30.337346,-97.683222)",30.337346,-97.683222,Cameron Rd & Rutherford Ln,ARCHIVED
844D52FF52B351D0CE26C69174940CB586C3B1DD_1508599836000,10/21/2017 08:30:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.167354,-97.659302)",30.167354,-97.659302,6211-6221 S FM 973 RD,ARCHIVED
85B3F5B04A998A8C4C2CA9D70A2A55BD5FEBBAE2_1508602060000,10/21/2017 09:07:00 PM +0000,COLLISION WITH INJURY,"(30.460528,-97.634287)",30.460528,-97.634287,N Heatherwilde Blvd & E Black Locust Dr,ARCHIVED
85FD66C7749E88C463DC95E6098772B2532EC065_1508611446000,10/21/2017 11:44:00 PM +0000,Crash Urgent,"(30.211467,-97.712743)",30.211467,-97.712743,3101-3217 Montopolis Dr,ARCHIVED
871C239CCC397E937272817BA4B58F48AF0BC3BC_1508567886000,10/21/2017 11:38:00 AM +0000,Traffic Hazard,"(30.237444,-97.822750)",30.237444,-97.82275,5000 S Mopac Expy Sb,ARCHIVED
87496E984D6E0CC5D47F38CF3076E21AF2BD4815_1508616846000,10/22/2017 01:14:00 AM +0000,Traffic Hazard,"(30.473179,-97.779875)",30.473179,-97.779875,13534-13629 N Fm 620 Rd Nb,ARCHIVED
87FC57A9E4B4B7CFED49FDE83E1B3D5138966A4F_1508605281000,10/21/2017 10:01:00 PM +0000,LOOSE LIVESTOCK,"(30.092066,-97.654923)",30.092066,-97.654923,10418-10658 BECKER LN,ARCHIVED
88308D640F3031B16B0E9C4663716C0CB7169E50_1508604512000,10/21/2017 09:48:00 PM +0000,Traffic Hazard,"(30.377547,-97.805678)",30.377547,-97.805678,7852-8501 FM 2222 RD,ARCHIVED
8A86DDED0BD3C411655008D1F7320E103B30B513_1508585294000,10/21/2017 04:28:00 PM +0000,Crash Urgent,"(30.193012,-97.778840)",30.193012,-97.77884,W William Cannon Dr & S Congress Ave,ARCHIVED
8B0CE07A17B0659637EC25373E8F83EA99FC8B2F_1508555410000,10/21/2017 08:10:00 AM +0000,Traffic Hazard,"(30.197099,-97.765360)",30.197099,-97.76536,5900 S IH 35 SB,ARCHIVED
8B2DD04E87577952ED20D966FFB1E252744CDB5F_1508596925000,10/21/2017 07:42:00 PM +0000,Crash Urgent,"(30.433304,-97.669464)",30.433304,-97.669464,14301 N Ih 35 Svrd Nb,ARCHIVED
8B4078F9F76081A0C3CE5DB983AA4F340ECD7531_1508614357000,10/22/2017 12:32:00 AM +0000,Crash Service,"(30.271134,-97.752940)",30.271134,-97.75294,W 6th St & Henderson St,ARCHIVED
8C08BA12C91E4E9E4777324CAD1CDC32378ABC29_1508585283000,10/21/2017 04:28:00 PM +0000,Crash Urgent,"(30.193012,-97.778840)",30.193012,-97.77884,W William Cannon Dr & S Congress Ave,ARCHIVED
8CC3C1DF10AF3703F8D99BE09290114EF658B116_1508593774000,10/21/2017 06:49:00 PM +0000,Crash Urgent,"(30.263947,-97.742862)",30.263947,-97.742862,E 2nd St & Brazos St,ARCHIVED
8D62C4400092573EFA143A5159280E6A68AF5274_1508597794000,10/21/2017 07:56:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.174651,-97.689931)",30.174651,-97.689931,5600-blk S Us 183 Hwy Sb,ARCHIVED
8DC863F4A133DEB08253E1F8F60838D804A6DC89_1508618709000,10/22/2017 01:45:00 AM +0000,Traffic Hazard,"(30.220739,-97.684995)",30.220739,-97.684995,0 E Ben White Eb To 183 Sb Ramp,ARCHIVED
8DDFD1BD96D0C9610B5B51F82D809E25F49304E7_1508591222000,10/21/2017 06:07:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.164182,-97.692911)",30.164182,-97.692911,6500-6600 S US 183 HWY NB,ARCHIVED
8F723119A7842320B2BC984B04D2A76808E8EBD7_1508609513000,10/21/2017 11:11:00 PM +0000,Traffic Impediment,"(30.481956,-97.789573)",30.481956,-97.789573,Lakeline Blvd & Staked Plains Dr,ARCHIVED
90E54F2D1BCE9131AF868C7717CAAA236889F9EF_1508565685000,10/21/2017 11:01:00 AM +0000,COLLISION,"(30.455985,-97.666964)",30.455985,-97.666964,15800-15910 N IH 35 SVRD SB,ARCHIVED
923F4073B14E10F425DC758E6847407FE08AEDA2_1508627846000,10/22/2017 04:17:00 AM +0000,Traffic Hazard,"(30.370728,-97.680231)",30.370728,-97.680231,10600 N Ih 35 Sb,ARCHIVED
9304739C29A855AF7DDB1CFC420CB7CF57726E00_1508607225000,10/21/2017 10:33:00 PM +0000,Traffic Hazard,"(30.422209,-97.707954)",30.422209,-97.707954,3301-3305 W Parmer Ln,ARCHIVED
937E42740E2AF2C49128A1E6DFA59A3EFC9149CE_1508558635000,10/21/2017 09:03:00 AM +0000,Traffic Impediment,"(30.252968,-97.531730)",30.252968,-97.53173,18012-18911 Fm 969 Rd,ARCHIVED
95576B444F9B7CD177F41A9D24EEC0BA4EBF8C49_1508579453000,10/21/2017 02:50:00 PM +0000,COLLISION WITH INJURY,"(30.359254,-97.649037)",30.359254,-97.649037,10700 SAMSUNG BLVD,ARCHIVED
96837C783F8969F1C51C952E08512C7034499A42_1508585730000,10/21/2017 04:35:00 PM +0000,Crash Urgent,"(30.396775,-97.848951)",30.396775,-97.848951,10800-11525 Fm 2222 Rd,ARCHIVED
96E343620E5F9BDF0D829F853C4C3B90B4751D08_1508568222000,10/21/2017 11:43:00 AM +0000,Traffic Hazard,"(30.390923,-97.659306)",30.390923,-97.659306,1015 E Yager Ln,ARCHIVED
96E343620E5F9BDF0D829F853C4C3B90B4751D08_1508608492000,10/21/2017 10:54:00 PM +0000,LOOSE LIVESTOCK,"(30.145267,-97.660591)",30.145267,-97.660591,7767-8125 S Sh 130 Svrd Nb,ARCHIVED
98723B7A427F347D6A78C1EE6E00749B0EAE4E9F_1508587023000,10/21/2017 04:57:00 PM +0000,Traffic Hazard,"(30.298134,-97.748499)",30.298134,-97.748499,N Lamar Blvd & W 29th St,ARCHIVED
99E8211A93F176BB670C12FB301CEBB68B0F01FA_1508583297000,10/21/2017 03:54:00 PM +0000,Traffic Hazard,"(30.369306,-97.719589)",30.369306,-97.719589,8816-8998 Research Blvd Sb,ARCHIVED
9BB8E0950F90AD2C86D71227775862A63BB50C03_1508625546000,10/22/2017 03:39:00 AM +0000,Traffic Hazard,"(30.226177,-97.768917)",30.226177,-97.768917,500 W BEN WHITE BLVD EB,ARCHIVED
9BC8D5789D9A97E335BC3A1700B281325CB59F12_1508615447000,10/22/2017 12:50:00 AM +0000,Traffic Hazard,"(30.231659,-97.717471)",30.231659,-97.717471,Crossing Pl & E Riverside Dr,ARCHIVED
9C48DB8B23C6725EFC188D887DE442199226ECC3_1508585675000,10/21/2017 04:34:00 PM +0000,COLLISION,"(30.153953,-97.639737)",30.153953,-97.639737,7400-7523 MC ANGUS RD,ARCHIVED
9C664803E199AD40E55A2C29815BFF7C5C01BE58_1508575709000,10/21/2017 01:48:00 PM +0000,Traffic Hazard,"(30.361332,-97.685955)",30.361332,-97.685955,9700 N Ih 35 Nb,ARCHIVED
9CB40392AAFD5B7A843D961C3628711D85FF5953_1508588924000,10/21/2017 05:28:00 PM +0000,Traffic Impediment,"(30.344541,-97.700771)",30.344541,-97.700771,400-799 E Wonsley Dr,ARCHIVED
A02A2FE9596BF1F59BD4CA2ECA3885C814393F10_1508592986000,10/21/2017 06:36:00 PM +0000,Crash Urgent,"(30.363873,-97.698459)",30.363873,-97.698459,830-922 W Rundberg Ln,ARCHIVED
A0A82EBDD4A855C999B56CE855A244A672DCAFFF_1508622626000,10/22/2017 02:50:00 AM +0000,Crash Urgent,"(30.420663,-97.672034)",30.420663,-97.672034,0 N Ih 35 Nb To Howard Ramp,ARCHIVED
A102C5CE73079C1316E4BE26EF13BE1E437898A4_1508621839000,10/22/2017 02:37:00 AM +0000,Crash Service,"(30.280365,-97.666982)",30.280365,-97.666982,5900-6210 Tracor Ln,ARCHIVED
A2E937136E57163ED6E6A73EB864E4F3F613EA67_1508580653000,10/21/2017 03:10:00 PM +0000,Traffic Hazard,"(30.238579,-97.874313)",30.238579,-97.874313,7100 Old Bee Caves Rd,ARCHIVED
A4A9258269029F3E083C5992498F66E8DF216B50_1508614753000,10/22/2017 12:39:00 AM +0000,Crash Urgent,"(30.202926,-97.775434)",30.202926,-97.775434,5800-5899 S Congress Ave,ARCHIVED
A4AB8793C5AC48202C12FC914D333D75083B2582_1508632370000,10/22/2017 05:32:00 AM +0000,Crash Service,"(30.267068,-97.739335)",30.267068,-97.739335,Trinity St & E 6th St,ARCHIVED
A5FC08549D47B5A635669EDD2F2022C5D48CDEE7_1508594142000,10/21/2017 06:55:00 PM +0000,Traffic Hazard,"(30.330871,-97.731593)",30.330871,-97.731593,Woodrow Ave & W Koenig Ln,ARCHIVED
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1508568193000,10/21/2017 11:43:00 AM +0000,Traffic Impediment,"(30.461064,-97.819419)",30.461064,-97.819419,12109-12131 N Fm 620 Rd,ARCHIVED
B039469E10CC32B9EB6AAEE8AABB64A15836746F_1508622964000,10/22/2017 02:56:00 AM +0000,Crash Urgent,"(30.447677,-97.666968)",30.447677,-97.666968,15200-15600 N Ih 35 Nb,ARCHIVED
B26AD862C55257CB44C33DB294F559908ABAAA39_1508619877000,10/22/2017 02:04:00 AM +0000,Traffic Hazard,"(30.334610,-97.702811)",30.33461,-97.702811,7300 N Ih 35 Nb,ARCHIVED
B4916DB7F02E43309DD837DF807056ADBBA18946_1508610377000,10/21/2017 11:26:00 PM +0000,COLLISION,"(30.459075,-97.666246)",30.459075,-97.666246,16017 N Ih 35 Svrd Nb,ARCHIVED
B58FB752388A4F5F1BBC1AA2353785F4EF11DABD_1508579731000,10/21/2017 02:55:00 PM +0000,Traffic Impediment,"(30.291240,-97.627952)",30.29124,-97.627952,Decker Ln & Loyola Ln,ARCHIVED
B5AA3C061DD7CC6FFEBB32E8AF615EE74BCAB62F_1508589695000,10/21/2017 05:41:00 PM +0000,Traffic Impediment,"(30.295576,-97.747084)",30.295576,-97.747084,W 28th Half St & San Gabriel St,ARCHIVED
B7341ADE93B73941045D59D28699793EECDF673D_1508582735000,10/21/2017 03:45:00 PM +0000,Traffic Hazard,"(30.215430,-97.797687)",30.21543,-97.797687,Manchaca Rd & W Stassney Ln,ARCHIVED
B77FB0E4F8C1AE7D38D10A6C3333722CBA42B1AB_1508598350000,10/21/2017 08:05:00 PM +0000,Traffic Hazard,"(30.417881,-97.750746)",30.417881,-97.750746,11634-11677 Jollyville Rd,ARCHIVED
B78037BFC8CCA3DCD3667BBC6B92B23D431FC454_1508578037000,10/21/2017 02:27:00 PM +0000,Crash Urgent,"(30.308532,-97.734427)",30.308532,-97.734427,4227 Guadalupe St,ARCHIVED
BA2CD00665F024AF008CAF7BD89686F3E27A2563_1508585837000,10/21/2017 04:37:00 PM +0000,COLLISION,"(30.156141,-97.641057)",30.156141,-97.641057,ELROY RD & ROSS RD,ARCHIVED
BAB750C63A16012FE1E06FD51C0F4954FB54B098_1508598919000,10/21/2017 08:15:00 PM +0000,Traffic Hazard,"(30.191623,-97.873938)",30.191623,-97.873938,9200-10214 S MOPAC EXPY SB,ARCHIVED
BC77B0705ECD0E9B1735332131C54C8EA571C491_1508623574000,10/22/2017 03:06:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.156048,-97.675672)",30.156048,-97.675672,10000-blk Fm 812 Rd,ARCHIVED
BE342C26551878B839603204C5FD626F436937A8_1508591305000,10/21/2017 06:08:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.127078,-97.663355)",30.127078,-97.663355,8646-8814 S Sh 130 Sb,ARCHIVED
BFA2BEBCBE6B2347840887DDAD4A0F2CE22194D9_1508557908000,10/21/2017 08:51:00 AM +0000,COLLISION,"(30.459496,-97.667432)",30.459496,-97.667432,16100-blk N Ih 35 Sb,ARCHIVED
C41882F67AA8B3FFB5D98F51F530E7A189C779CE_1508634443000,10/22/2017 06:07:00 AM +0000,Traffic Hazard,"(30.322443,-97.705715)",30.322443,-97.705715,0 E 290 Wb To Ih 35 Sb Ramp,ARCHIVED
C525DC1CEE17F61A8E0F94B225FBE0DE97E7A499_1508580280000,10/21/2017 03:04:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.140604,-97.829452)",30.140604,-97.829452,902-909 W FM 1626 RD,ARCHIVED
C577B1BDB8564E08B301695D6D6FC4DFE4BBFB77_1508572465000,10/21/2017 12:54:00 PM +0000,Traffic Hazard,"(30.270843,-97.734293)",30.270843,-97.734293,701 E 11th St,ARCHIVED
C6944467DA0C65A08C39BB5A0314CC143936EAA3_1508606816000,10/21/2017 10:26:00 PM +0000,Traffic Impediment,"(30.298134,-97.748499)",30.298134,-97.748499,N Lamar Blvd & W 29th St,ARCHIVED
C84AE5A29628044CBA70BED7589819F26AB3054B_1508586319000,10/21/2017 04:45:00 PM +0000,Traffic Hazard,"(30.387451,-97.745784)",30.387451,-97.745784,9431 Jollyville Rd,ARCHIVED
C8FEC85A455710F14E0055CA980D0E274E25B882_1508588518000,10/21/2017 05:21:00 PM +0000,Traffic Hazard,"(30.406193,-97.675064)",30.406193,-97.675064,12500 N Ih 35 Sb,ARCHIVED
CB852047223EB4C0EC2C483D9268EFB97861128A_1508589270000,10/21/2017 05:34:00 PM +0000,Crash Urgent,"(30.378495,-97.738144)",30.378495,-97.738144,8500-9107 N Mopac Expy Nb,ARCHIVED
CE248AFEC61C64BF280936A005A2C2C15ABD1821_1508587489000,10/21/2017 05:04:00 PM +0000,Traffic Impediment,"(30.376357,-97.780308)",30.376357,-97.780308,7702-7922 N Capital Of Texas Hwy Sb,ARCHIVED
CE7DD1F443C6AE6EBF3D40034D6EFF3F01AEF47C_1508583668000,10/21/2017 04:01:00 PM +0000,Traffic Hazard,"(30.280913,-97.676470)",30.280913,-97.67647,Samuel Huston Ave & Bunche Rd,ARCHIVED
CEA8BE18F8249FDBAAA535B000505661DD160000_1508595828000,10/21/2017 07:23:00 PM +0000,Crash Urgent,"(30.358424,-97.688558)",30.358424,-97.688558,9400 N Ih 35 Svrd Sb,ARCHIVED
CEDF5CCD8253FB636743D0248D10BCC0F11C8EDF_1508600897000,10/21/2017 08:48:00 PM +0000,Traffic Hazard,"(30.266088,-97.782109)",30.266088,-97.782109,900 S Mopac Expy Sb,ARCHIVED
D1979B936C2CD632C16030D3129A53A175EBA857_1508586363000,10/21/2017 04:46:00 PM +0000,Crash Urgent,"(30.434320,-97.731766)",30.43432,-97.731766,5400-5420 W Parmer Ln,ARCHIVED
D27C5A6872D7C57D29EF416866E2AA92EAE10018_1508602452000,10/21/2017 09:14:00 PM +0000,Traffic Hazard,"(30.267360,-97.757577)",30.26736,-97.757577,1000-1417 W Cesar Chavez St,ARCHIVED
D28FDBA5604A23DF8CBD2A0E74EE168107F060BD_1508626536000,10/22/2017 03:55:00 AM +0000,Crash Service,"(30.265629,-97.734205)",30.265629,-97.734205,601 N Ih 35 Svrd Nb,ARCHIVED
D2B77EBA190F0947FEC6F4EA390E31488AE19D61_1508571391000,10/21/2017 12:36:00 PM +0000,Traffic Hazard,"(30.099798,-97.813063)",30.099798,-97.813063,13916-13940 S Ih 35 Sb,ARCHIVED
D3DC438A7A4A5CFF506D76386B7ABCDEBAEDA4F3_1508601787000,10/21/2017 09:03:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.457728,-97.687935)",30.457728,-97.687935,Shoreline Dr & Ecorio Dr,ARCHIVED
D4E1ACA5DD0E4965A2A66E1256E5B25A346A759B_1508607958000,10/21/2017 10:45:00 PM +0000,Traffic Hazard,"(30.326087,-97.755969)",30.326087,-97.755969,4800 N Mopac Expy Sb,ARCHIVED
D68D511A802252FA03DE1BBB8519C655446E2054_1508570112000,10/21/2017 12:15:00 PM +0000,Traffic Hazard,"(30.461064,-97.819419)",30.461064,-97.819419,12109-12131 N Fm 620 Rd,ARCHIVED
D9BC87DD9580C87C7378651D4235E297EBB962ED_1508592269000,10/21/2017 06:24:00 PM +0000,Crash Service,"(30.366226,-97.722864)",30.366226,-97.722864,1914 Hearthside Dr,ARCHIVED
DB5976F7596FB6AB160829C7D28336559C9C0AB2_1508593651000,10/21/2017 06:47:00 PM +0000,Crash Urgent,"(30.412174,-97.708610)",30.412174,-97.70861,12200 N Mopac Expy Nb,ARCHIVED
DD01903921EA24941C26A48F2CEC24E0BB0E8CC7_1508594942000,10/21/2017 07:09:00 PM +0000,Traffic Hazard,"(30.336785,-97.601301)",30.336785,-97.601301,9882-9914 E Us 290 Hwy Wb,ARCHIVED
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF_1508552885000,10/21/2017 07:28:00 AM +0000,Crash Urgent,"(30.270296,-97.750586)",30.270296,-97.750586,W 6th St & West Ave,ARCHIVED
00DC35710D10349FA58F9D679882587A0D70C16A_1508655454000,10/22/2017 11:57:00 AM +0000,Traffic Hazard,"(30.282636,-97.766085)",30.282636,-97.766085,1100 N Mopac Expy Sb,ARCHIVED
00DC35710D10349FA58F9D679882587A0D70C16A_1508699719000,10/23/2017 12:15:00 AM +0000,COLLISION,"(30.164787,-97.694101)",30.164787,-97.694101,8500-8525 Dee Gabriel Collins Rd,ARCHIVED
02177BB470EC8D951EC376A1EDB9D76AC9B82BFE_1508676850000,10/22/2017 05:54:00 PM +0000,Traffic Hazard,"(30.335231,-97.692561)",30.335231,-97.692561,1000-2409 E Anderson Ln Eb,ARCHIVED
0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1508693684000,10/22/2017 10:34:00 PM +0000,COLLISION,"(30.110160,-97.622934)",30.11016,-97.622934,Fm 812 Rd & Peterson Rd,ARCHIVED
055550DAD2FD7BB5AEE434F17CA74CA072982AC1_1508697319000,10/22/2017 11:35:00 PM +0000,Traffic Impediment,"(30.481956,-97.789573)",30.481956,-97.789573,Lakeline Blvd & Lyndhurst St,ARCHIVED
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1508660861000,10/22/2017 01:27:00 PM +0000,Crash Urgent,"(30.403591,-97.638453)",30.403591,-97.638453,E Howard Ln & Dessau Rd,ARCHIVED
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1508710165000,10/23/2017 03:09:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.391057,-97.909525)",30.391057,-97.909525,4334 N Fm 620 Rd,ARCHIVED
0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1508717572000,10/23/2017 05:12:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.252859,-97.679916)",30.252859,-97.679916,1112 ED BLUESTEIN BLVD NB,ARCHIVED
071819749594ED380380DCA6AED0F24E25CC9269_1508690558000,10/22/2017 09:42:00 PM +0000,Traffic Hazard,"(30.330719,-97.705545)",30.330719,-97.705545,6900-6926 N Ih 35 Svrd Sb,ARCHIVED
07F97CC68EEBF81AFCD32F6FC0AAD7E1F17E0C00_1508688293000,10/22/2017 09:04:00 PM +0000,Crash Urgent,"(30.448866,-97.791003)",30.448866,-97.791003,13476-13488 N Us 183 Hwy Svrd Sb,ARCHIVED
0815E831C7F892AEC1D270A225119713A6ED6F3A_1508656210000,10/22/2017 12:10:00 PM +0000,Crash Urgent,"(30.375918,-97.676903)",30.375918,-97.676903,11100 N Ih 35 Sb,ARCHIVED
0A24D3CB30F8C1B8F9ED74664BEAFD46ECCD055D_1508644196000,10/22/2017 08:49:00 AM +0000,Crash Urgent,"(30.274611,-97.730983)",30.274611,-97.730983,N Ih 35 Svrd Nb & E 15th St,ARCHIVED
0A8FD3E9944C54C4399A005554DCC4F33405A363_1508703787000,10/23/2017 01:23:00 AM +0000,Traffic Hazard,"(30.473101,-97.780237)",30.473101,-97.780237,13534-13629 N Fm 620 Rd Nb,ARCHIVED
