Camera ID,Camera Manufacturer,Turn on Date,ATD Location ID,Primary St Segment ID,Cross St Segment ID,Landmark,Signal Engineer Area,Council District,JURISDICTION,Location Type,Location Name,Primary Street,Cross Street,Modified Date,Primary Street Block,COA Intersection ID,Camera Status,CROSS_ST_AKA,Cross Street Block,PRIMARY_ST_AKA,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
486,,,LOC16-004480,2006872,2042559,,NORTHWEST,6,,ROADWAY,FM 620 RD / HATCH RD,FM 620 RD,HATCH RD,,12108,5148292,DESIRED,,3400,,"(30.4608479, -97.8199234)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8199234,30.4608479,,http://162.89.4.145/CCTVImages/CCTV486.jpg
487,,,LOC16-004470,2006758,2043874,,NORTHWEST,6,,ROADWAY,FM 620 RD / DEERBROOK TRL,FM 620 RD,DEERBROOK TRL,,12400,5148947,DESIRED,,12324,,"(30.4638901, -97.8106232)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8106232,30.4638901,,http://162.89.4.145/CCTVImages/CCTV487.jpg
488,,,LOC16-003085,3194298,3271352,,NORTHWEST,6,,ROADWAY,FM 620 RD / PECAN PARK BLVD,FM 620 RD,PECAN PARK BLVD,,12700,5149481,DESIRED,,11000,,"(30.4659653, -97.8039627)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8039627,30.4659653,,http://162.89.4.145/CCTVImages/CCTV488.jpg
489,,,LOC16-004430,2047321,2048275,,NORTHWEST,6,,ROADWAY,FM 620 RD / 183 HWY SVRD,FM 620 RD,US 183 HWY SVRD,,12811,5150067,DESIRED,,13870,,"(30.4680157, -97.7973709)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7973709,30.4680157,,http://162.89.4.145/CCTVImages/CCTV489.jpg
490,,,LOC16-004475,2006819,3273055,,NORTHWEST,6,,ROADWAY,FM 620 RD / LAKE CREEK PKWY,FM 620 RD,LAKE CREEK PKWY,,12220,5148573,DESIRED,,11422,,"(30.4621582, -97.8160172)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8160172,30.4621582,,http://162.89.4.145/CCTVImages/CCTV490.jpg
491,,,LOC16-004465,2006992,2007006,,NORTHWEST,6,,ROADWAY,FM 620 RD / EL SALIDO PKWY,FM 620 RD,EL SALIDO PKWY,,11804,5148045,DESIRED,,11701,,"(30.4580345, -97.8231125)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.8231125,30.4580345,,http://162.89.4.145/CCTVImages/CCTV491.jpg
493,Spectra Enhanced,06/05/2017,LOC16-004500,2014027,2014026,,NORTHWEST,,,ROADWAY,QUINLAN PARK RD / STEINER RANCH BLVD,QUINLAN PARK RD,STEINER RANCH BLVD,,4000,5143802,TURNED_ON,,4000,,"(30.3775234, -97.8848572)",ONLINE,10/02/2017 09:12:00 PM +0000,-97.8848572,30.3775234,,http://162.89.4.145/CCTVImages/CCTV493.jpg
496,Spectra Enhanced,06/22/2017,LOC16-002805,3194995,2009452,,NORTHEAST,1,,ROADWAY,PARMER LN / SAMSUNG BLVD,PARMER LN,SAMSUNG BLVD,,3201,5167289,TURNED_ON,,12200,,"(30.3760014, -97.6317139)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.6317139,30.3760014,,http://162.89.4.145/CCTVImages/CCTV496.jpg
497,Spectra Enhanced,05/31/2017,LOC16-004985,2005588,3195034,Riata Vista Circle - East,NORTHWEST,6,,BUILDING,PARMER LN / LEGENDARY DR (Riata Vista Circle - East),PARMER LN,LEGENDARY DR,02/10/2017 09:23:00 PM +0000,5400,5157977,TURNED_ON,Riata Vista Cir,13000,,"(30.43435576, -97.73172024)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.73172024,30.43435576,,http://162.89.4.145/CCTVImages/CCTV497.jpg
498,Spectra Enhanced,05/30/2017,LOC16-002395,2017302,3365380,,NORTHEAST,"9,1",,ROADWAY,MANOR RD / BERKMAN DR,MANOR RD,BERKMAN DR,,3500,5162218,TURNED_ON,,3700,,"(30.2890873, -97.6985397)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.6985397,30.2890873,,http://162.89.4.145/CCTVImages/CCTV498.jpg
499,Sarix,06/26/2017,LOC16-001975,3261229,2024836,,SOUTHWEST,"3,2",,ROADWAY,STASSNEY LN / 1ST ST,STASSNEY LN,1ST ST,,600,5152189,TURNED_ON,,5501,,"(30.2084713, -97.7815247)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7815247,30.2084713,,http://162.89.4.145/CCTVImages/CCTV499.jpg
500,Spectra Enhanced,06/27/2017,LOC16-004250,3263262,2036434,,NORTHEAST,1,,ROADWAY,HARRIS BRANCH PKWY / PARMER LN,HARRIS BRANCH PKWY,PARMER LN,,12300,5168235,TURNED_ON,,5700,,"(30.3685207, -97.6131744)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.6131744,30.3685207,,http://162.89.4.145/CCTVImages/CCTV500.jpg
501,Spectra Enhanced,06/27/2017,LOC16-004330,2008144,2008145,,NORTHWEST,6,,ROADWAY,FM 620 RD / WILSON PARKE AVE,FM 620 RD,WILSON PARKE AVE,,8116,5145963,TURNED_ON,,11701,,"(30.416769, -97.8473129)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.8473129,30.416769,,http://162.89.4.145/CCTVImages/CCTV501.jpg
502,Spectra Enhanced,06/27/2017,LOC16-004375,2038572,2036899,South,NORTHWEST,6,,ROADWAY,FM 620 RD / BOULDER LN (South),FM 620 RD,BOULDER LN,,8400,5146359,TURNED_ON,,10200,,"(30.4287834, -97.842659)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.842659,30.4287834,,http://162.89.4.145/CCTVImages/CCTV502.jpg
504,Spectra Enhanced,06/27/2017,LOC16-002510,2010367,2039689,,NORTHEAST,4,,BUILDING,LAMAR BLVD / MEADOWS DR,LAMAR BLVD,MEADOWS DR,12/28/2016 04:21:00 PM +0000,10508,5162805,TURNED_ON,,801,,"(30.3741302, -97.690773)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.690773,30.3741302,,http://162.89.4.145/CCTVImages/CCTV504.jpg
505,Spectra Enhanced,12/13/2016,LOC16-003725,2010271,3268229,,NORTHWEST,7,,ROADWAY,BURNET RD / WATERFORD CENTRE BLVD,BURNET RD,WATERFORD CENTRE BLVD,,9300,5159052,TURNED_ON,,9234,,"(30.3773537, -97.7254715)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7254715,30.3773537,,http://162.89.4.145/CCTVImages/CCTV505.jpg
506,Spectra Enhanced,09/24/2016,LOC16-003270,2015206,2015177,,NORTHEAST,"4,1",,ROADWAY,CAMERON RD / 290 HWY SVRD,CAMERON RD,US 290 HWY SVRD,,6313,5162504,TURNED_ON,,6450,,"(30.3218555, -97.6949463)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.6949463,30.3218555,,http://162.89.4.145/CCTVImages/CCTV506.jpg
507,Spectra Enhanced,09/09/2016,LOC16-004210,2012460,2009809,,NORTHWEST,7,,ROADWAY,CAPITAL OF TEXAS HWY / STONELAKE BLVD,CAPITAL OF TEXAS HWY,STONELAKE BLVD,,9600,5157000,TURNED_ON,,9900,,"(30.3906918, -97.7394409)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7394409,30.3906918,,http://162.89.4.145/CCTVImages/CCTV507.jpg
508,Spectra Enhanced,09/26/2016,LOC16-003700,2020484,2020483,,CENTRAL,10,,ROADWAY,ENFIELD RD / EXPOSITION BLVD,ENFIELD RD,EXPOSITION BLVD,,2700,5152981,TURNED_ON,,1500,,"(30.2905979, -97.7720566)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7720566,30.2905979,,http://162.89.4.145/CCTVImages/CCTV508.jpg
510,Spectra Enhanced,09/22/2016,LOC16-005245,2021777,2021618,,SOUTHWEST,8,,BUILDING,MOPAC EXPY SVRD / BEE CAVES RD,MOPAC EXPY SVRD,BEE CAVES RD,03/28/2017 09:29:00 PM +0000,800,5151862,TURNED_ON,,2500,,"(30.265333, -97.782313)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.782313,30.265333,,http://162.89.4.145/CCTVImages/CCTV510.jpg
511,Spectra Enhanced,09/29/2016,LOC16-002605,2041989,,BOWIE HIGH SCHOOL,SOUTHWEST,8,,ROADWAY,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),SLAUGHTER LN,,,3901,,TURNED_ON,,,,"(30.1891022, -97.8568878)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.8568878,30.1891022,,http://162.89.4.145/CCTVImages/CCTV511.jpg
512,Spectra Enhanced,09/29/2016,LOC16-002760,2026227,2026468,,SOUTHWEST,5,,ROADWAY,SLAUGHTER LN / WEST GATE BLVD,SLAUGHTER LN,WEST GATE BLVD,,2812,5147070,TURNED_ON,,9801,,"(30.1792698, -97.841011)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.841011,30.1792698,,http://162.89.4.145/CCTVImages/CCTV512.jpg
513,Spectra Enhanced,09/30/2016,LOC16-002105,2042017,2025770,,SOUTHWEST,2,,ROADWAY,1ST ST / DITTMAR RD,1ST ST,DITTMAR RD,,7500,5151136,TURNED_ON,,622,,"(30.1838989, -97.7926559)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7926559,30.1838989,,http://162.89.4.145/CCTVImages/CCTV513.jpg
516,Spectra Enhanced,07/11/2017,LOC16-003865,2038613,2005211,,NORTHWEST,6,,ROADWAY,PARMER LN / DALLAS DR,PARMER LN,DALLAS DR,,6901,5155524,TURNED_ON,,6801,,"(30.4502716, -97.7474213)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7474213,30.4502716,,http://162.89.4.145/CCTVImages/CCTV516.jpg
517,Spectra Enhanced,07/18/2017,LOC16-004930,2041449,,BROKEN SPOKE,SOUTHWEST,5,,ROADWAY,3201 BLK S LAMAR BLVD (BROKEN SPOKE),LAMAR BLVD,,,3201,,TURNED_ON,,,,"(30.2404709, -97.7866669)",OFFLINE,10/02/2017 05:27:00 PM +0000,-97.7866669,30.2404709,,http://162.89.4.145/CCTVImages/CCTV517.jpg
518,Spectra Enhanced,07/19/2017,LOC16-003935,5362794,5060234,,NORTHEAST,1,,ROADWAY,US 290 HWY SVRD / SPRINGDALE RD,US 290 HWY SVRD,SPRINGDALE RD,,9200,5166036,TURNED_ON,,8496,,"(30.329023, -97.654752)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.654752,30.329023,,http://162.89.4.145/CCTVImages/CCTV518.jpg
519,Spectra Enhanced,07/20/2017,LOC16-004810,3195129,5079123,,NORTHEAST,1,,ROADWAY,SPRINGDALE RD / 290 HWY SVRD,SPRINGDALE RD,US 290 HWY SVRD,,8108,5166007,TURNED_ON,,8700,,"(30.3281689, -97.6552582)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.6552582,30.3281689,,http://162.89.4.145/CCTVImages/CCTV519.jpg
521,Spectra Enhanced,07/25/2017,LOC16-002180,2040321,2048167,,NORTHWEST,7,,ROADWAY,ALLANDALE RD / NORTHLAND DR,ALLANDALE RD,NORTHLAND DR,,2609,5155725,TURNED_ON,,2801,,"(30.3346004, -97.7491684)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7491684,30.3346004,,http://162.89.4.145/CCTVImages/CCTV521.jpg
523,Spectra Enhanced,08/03/2017,LOC16-003185,2016963,2016964,,NORTHEAST,1,,ROADWAY,SPRINGDALE RD / 51ST ST,SPRINGDALE RD,51ST ST,,5100,5164505,TURNED_ON,,3200,,"(30.2936001, -97.6778107)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.6778107,30.2936001,,http://162.89.4.145/CCTVImages/CCTV523.jpg
524,Spectra Enhanced,08/04/2017,LOC16-001860,2019710,2037151,,SOUTHWEST,9,,ROADWAY,RIVERSIDE DR / TRAVIS HEIGHTS BLVD,RIVERSIDE DR,TRAVIS HEIGHTS BLVD,,901,5157654,TURNED_ON,,1101,,"(30.2498417, -97.7387695)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7387695,30.2498417,,http://162.89.4.145/CCTVImages/CCTV524.jpg
525,Spectra Enhanced,08/08/2017,LOC16-004370,3258116,,TX Parks and Wildlife,SOUTHEAST,2,,ROADWAY,4601 BLK MC KINNEY FALLS PKWY (TX Parks and Wildlife),MC KINNEY FALLS PKWY,,,4601,,TURNED_ON,,,,"(30.1883583, -97.713356)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.713356,30.1883583,,http://162.89.4.145/CCTVImages/CCTV525.jpg
532,Spectra Enhanced,07/29/2017,LOC16-003325,2038470,2030041,,NORTHWEST,6,,ROADWAY,PARMER LN / AMBERGLEN BLVD,PARMER LN,AMBERGLEN BLVD,,8900,5153506,TURNED_ON,,8801,,"(30.4714336, -97.7626419)",ONLINE,10/02/2017 09:13:00 PM +0000,-97.7626419,30.4714336,,http://162.89.4.145/CCTVImages/CCTV532.jpg
73,Sarix,,LOC16-000255,2017833,2017834,,NORTHEAST,1,,ROADWAY,MARTIN LUTHER KING JR BLVD / CHESTNUT AVE,MARTIN LUTHER KING JR BLVD,CHESTNUT AVE,,2300,5160241,TURNED_ON,,1900,,"(30.2804375, -97.7172699)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7172699,30.2804375,,http://162.89.4.145/CCTVImages/CCTV73.jpg
74,Sarix,,LOC16-000265,2017278,2017266,,CENTRAL,"9,1",,ROADWAY,DEAN KEETON ST / SAN JACINTO BLVD,DEAN KEETON ST,SAN JACINTO BLVD,,400,5158159,TURNED_ON,,2600,,"(30.2893162, -97.7346115)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7346115,30.2893162,,http://162.89.4.145/CCTVImages/CCTV74.jpg
80,Sarix,,LOC16-000385,2011086,2011058,,NORTHWEST,7,,ROADWAY,ANDERSON LN / BURNET RD,ANDERSON LN,BURNET RD,,2300,5158455,TURNED_ON,,7900,,"(30.3561535, -97.730896)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.730896,30.3561535,,http://162.89.4.145/CCTVImages/CCTV80.jpg
82,Sarix,,LOC16-000415,2011817,2011816,KOENLIG LN,NORTHWEST,7,,BUILDING,ALLANDALE RD / BURNET RD (KOENLIG LN),ALLANDALE RD,BURNET RD,01/29/2017 09:33:00 PM +0000,2100,5157162,TURNED_ON,,5900,KOENIG LN,"(30.3348522, -97.7398224)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7398224,30.3348522,,http://162.89.4.145/CCTVImages/CCTV82.jpg
83,Sarix,,LOC16-000430,2012196,2012195,,NORTHWEST,7,,ROADWAY,BURNET RD / NORTH LOOP BLVD,BURNET RD,NORTH LOOP BLVD,,5300,5157233,TURNED_ON,,1631,,"(30.3258514, -97.7396164)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7396164,30.3258514,,http://162.89.4.145/CCTVImages/CCTV83.jpg
86,Sarix,,LOC16-000470,2042779,2010847,,NORTHWEST,7,,ROADWAY,ANDERSON LN / SHOAL CREEK BLVD,ANDERSON LN,SHOAL CREEK BLVD,,3100,5156894,TURNED_ON,,7900,,"(30.361021, -97.7408447)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7408447,30.361021,,http://162.89.4.145/CCTVImages/CCTV86.jpg
88,Sarix,,LOC16-000505,2015792,2015704,,CENTRAL,"9,10",,ROADWAY,LAMAR BLVD / 45TH ST,LAMAR BLVD,45TH ST,,4400,5157553,TURNED_ON,,1001,,"(30.3134632, -97.7375946)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7375946,30.3134632,,http://162.89.4.145/CCTVImages/CCTV88.jpg
89,Sarix,,LOC16-000510,2016303,2016302,,CENTRAL,"9,10",,ROADWAY,38TH ST / LAMAR BLVD,38TH ST,LAMAR BLVD,,1000,5156777,TURNED_ON,,3800,,"(30.3051968, -97.7430496)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7430496,30.3051968,,http://162.89.4.145/CCTVImages/CCTV89.jpg
90,Sarix,,LOC16-000525,2019801,2019787,,CENTRAL,"9,10",,ROADWAY,LAMAR BLVD / 29TH ST,LAMAR BLVD,29TH ST,,2900,5155961,TURNED_ON,,1001,,"(30.2981358, -97.7484741)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7484741,30.2981358,,http://162.89.4.145/CCTVImages/CCTV90.jpg
97,Sarix,,LOC16-000595,2021155,2021138,,SOUTHWEST,5,,ROADWAY,LAMAR BLVD / RIVERSIDE DR,LAMAR BLVD,RIVERSIDE DR,,200,5154958,TURNED_ON,,1200,,"(30.2645245, -97.757103)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.757103,30.2645245,,http://162.89.4.145/CCTVImages/CCTV97.jpg
98,Sarix,,LOC16-000610,2026541,2026542,,SOUTHWEST,5,,ROADWAY,LAMAR BLVD / OLTORF ST,LAMAR BLVD,OLTORF ST,,2059,5153332,TURNED_ON,,1401,,"(30.2484131, -97.7699509)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7699509,30.2484131,,http://162.89.4.145/CCTVImages/CCTV98.jpg
99,Sarix,,LOC16-000615,2023743,2023744,,SOUTHWEST,5,,ROADWAY,LAMAR BLVD / BLUEBONNET LN,LAMAR BLVD,BLUEBONNET LN,,2261,5152555,TURNED_ON,,2401,,"(30.2469234, -97.7771835)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7771835,30.2469234,,http://162.89.4.145/CCTVImages/CCTV99.jpg
100,Sarix,06/27/2017,LOC16-000600,2021194,2021195,,SOUTHWEST,5,,ROADWAY,LAMAR BLVD / BARTON SPRINGS RD,LAMAR BLVD,BARTON SPRINGS RD,,419,5154798,TURNED_ON,,1301,,"(30.2608624, -97.758522)",ONLINE,10/11/2017 05:13:00 PM +0000,-97.758522,30.2608624,,http://162.89.4.145/CCTVImages/CCTV100.jpg
101,Sarix,09/27/2017,LOC16-000645,2021140,2041226,,SOUTHWEST,"5,8",,ROADWAY,BARTON SPRINGS RD / ROBERT E LEE RD,BARTON SPRINGS RD,ROBERT E LEE RD,,1901,5153923,TURNED_ON,,401,,"(30.2647686, -97.7649841)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7649841,30.2647686,,http://162.89.4.145/CCTVImages/CCTV101.jpg
102,Sarix,,LOC16-000655,2019724,2019313,,SOUTHWEST,9,,ROADWAY,CONGRESS AVE / BARTON SPRINGS RD,CONGRESS AVE,BARTON SPRINGS RD,,300,5156502,TURNED_ON,,101,,"(30.2591114, -97.7461395)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7461395,30.2591114,,http://162.89.4.145/CCTVImages/CCTV102.jpg
104,Sarix,,LOC16-000710,2022685,2022686,,SOUTHWEST,"3,9",,ROADWAY,CONGRESS AVE / OLTORF ST,CONGRESS AVE,OLTORF ST,,2300,5155470,TURNED_ON,,101,,"(30.23876, -97.7535172)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7535172,30.23876,,http://162.89.4.145/CCTVImages/CCTV104.jpg
105,Sarix,,LOC16-000720,2023830,2023829,,SOUTHWEST,"3,9",,ROADWAY,OLTORF ST / 1ST ST,OLTORF ST,1ST ST,,600,5154726,TURNED_ON,,2301,,"(30.2421112, -97.7596207)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7596207,30.2421112,,http://162.89.4.145/CCTVImages/CCTV105.jpg
110,Sarix,,LOC16-000795,2018842,2018841,,NORTHEAST,3,,ROADWAY,AIRPORT BLVD / SPRINGDALE RD,AIRPORT BLVD,SPRINGDALE RD,,1124,5162623,TURNED_ON,,1000,,"(30.2656097, -97.6955109)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.6955109,30.2656097,,http://162.89.4.145/CCTVImages/CCTV110.jpg
111,Sarix,,LOC16-000815,2017674,2017673,,NORTHEAST,1,,ROADWAY,AIRPORT BLVD / MARTIN LUTHER KING JR BLVD,AIRPORT BLVD,MARTIN LUTHER KING JR BLVD,,1900,5161612,TURNED_ON,,3200,,"(30.2825718, -97.703949)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.703949,30.2825718,,http://162.89.4.145/CCTVImages/CCTV111.jpg
112,Sarix,,LOC16-000840,2016373,2040715,,NORTHEAST,9,,ROADWAY,AIRPORT BLVD / 45TH ST,AIRPORT BLVD,45TH ST,,4506,5160322,TURNED_ON,,1028,,"(30.3036251, -97.7159805)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7159805,30.3036251,,http://162.89.4.145/CCTVImages/CCTV112.jpg
114,Sarix,,LOC16-000910,2041473,2026525,BRODIE OAKS SHOPPING CENTER,SOUTHWEST,5,,ROADWAY,LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LAMAR BLVD,LAMAR BLVD SVRD,,3802,5151029,TURNED_ON,,4101,,"(30.2362595, -97.7925873)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7925873,30.2362595,,http://162.89.4.145/CCTVImages/CCTV114.jpg
116,Sarix,,LOC16-000960,2025145,2041859,,SOUTHWEST,5,,ROADWAY,MANCHACA RD / WILLIAM CANNON DR,MANCHACA RD,WILLIAM CANNON DR,,6800,5149842,TURNED_ON,,2000,,"(30.2029133, -97.8069077)",OFFLINE,06/28/2017 12:57:00 AM +0000,-97.8069077,30.2029133,,http://162.89.4.145/CCTVImages/CCTV116.jpg
117,Sarix,,LOC16-000975,2042129,2027803,,SOUTHWEST,5,,ROADWAY,MANCHACA RD / SLAUGHTER LN,MANCHACA RD,SLAUGHTER LN,,9614,5148563,TURNED_ON,,2001,,"(30.1737366, -97.8237305)",OFFLINE,10/02/2017 05:21:00 PM +0000,-97.8237305,30.1737366,,http://162.89.4.145/CCTVImages/CCTV117.jpg
118,Sarix,,LOC16-001010,3259995,2027828,,SOUTHWEST,"5,2",,ROADWAY,SLAUGHTER LN / 1ST ST,SLAUGHTER LN,1ST ST,,600,5150579,TURNED_ON,,8901,,"(30.1724548, -97.7995529)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7995529,30.1724548,,http://162.89.4.145/CCTVImages/CCTV118.jpg
119,Sarix,,LOC16-001035,2020544,2020595,,CENTRAL,"9,10",,ROADWAY,ENFIELD RD / WINSTED LN,ENFIELD RD,WINSTED LN,,2008,5153892,TURNED_ON,,1300,,"(30.2862911, -97.7646103)",ONLINE,10/02/2017 08:48:00 PM +0000,-97.7646103,30.2862911,,http://162.89.4.145/CCTVImages/CCTV119.jpg
466,,,LOC16-000440,2015302,2015303,,NORTHWEST,7,,ROADWAY,BURNET RD / 49TH ST,BURNET RD,49TH ST,,4900,5157310,DESIRED,,2101,,"(30.3198566, -97.7392273)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7392273,30.3198566,,http://162.89.4.145/CCTVImages/CCTV466.jpg
467,,,LOC16-000450,2011183,3300737,,NORTHWEST,7,,ROADWAY,BURNET RD / NORTHCROSS DR,BURNET RD,NORTHCROSS DR,,7600,5158100,DESIRED,,7601,,"(30.3522167, -97.7332458)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7332458,30.3522167,,http://162.89.4.145/CCTVImages/CCTV467.jpg
468,,,LOC16-000380,2010803,2010804,,NORTHWEST,7,,ROADWAY,BURNET RD / STECK AVE,BURNET RD,STECK AVE,,8224,5158619,DESIRED,,2501,,"(30.3618469, -97.7293396)",OFFLINE,05/15/2017 05:01:00 AM +0000,-97.7293396,30.3618469,,http://162.89.4.145/CCTVImages/CCTV468.jpg
529,Spectra Enhanced,08/18/2017,LOC16-002190,2011191,2036048,,NORTHWEST,10,,ROADWAY,FAR WEST BLVD / WOOD HOLLOW DR,FAR WEST BLVD,WOOD HOLLOW DR,,3436,5155170,TURNED_ON,,6700,,"(30.3534126, -97.7531357)",ONLINE,11/04/2017 08:31:00 AM +0000,-97.7531357,30.3534126,,http://162.89.4.145/CCTVImages/CCTV529.jpg
530,Spectra Enhanced,08/18/2017,LOC16-002185,2013150,2013183,,NORTHWEST,10,,ROADWAY,FAR WEST BLVD / HART LN,FAR WEST BLVD,HART LN,,3700,5154721,TURNED_ON,,7000,,"(30.3551102, -97.7566376)",ONLINE,11/04/2017 08:31:00 AM +0000,-97.7566376,30.3551102,,http://162.89.4.145/CCTVImages/CCTV530.jpg
536,Sarix,10/13/2017,LOC16-007035,2027629,,South of Elroy Rd,SOUTHEAST,,,ROADWAY,11406 BLK MC ANGUS RD (South of Elroy Rd),MC ANGUS RD,,11/18/2016 09:26:00 PM +0000,11406,,TURNED_ON,,,,"(30.1440611, -97.64924705)",ONLINE,11/05/2017 09:31:00 AM +0000,-97.64924705,30.1440611,,http://162.89.4.145/CCTVImages/CCTV536.jpg
225,Sarix,,LOC16-003315,2038006,3292938,,NORTHWEST,6,,ROADWAY,LAKELINE BLVD / 183 HWY SVRD,LAKELINE BLVD,US 183 HWY SVRD,,2901,5149505,TURNED_ON,,14076,,"(30.4794254, -97.803299)",ONLINE,11/06/2017 09:31:00 AM +0000,-97.803299,30.4794254,,http://162.89.4.145/CCTVImages/CCTV225.jpg
210,Sarix,,LOC16-003045,2039729,3312754,,NORTHWEST,7,,ROADWAY,BURNET RD / RESEARCH BLVD SVRD,BURNET RD,RESEARCH BLVD SVRD,,8927,5158961,TURNED_ON,,9052,,"(30.3728848, -97.7264786)",OFFLINE,11/07/2017 09:30:00 AM +0000,-97.7264786,30.3728848,,http://162.89.4.145/CCTVImages/CCTV210.jpg
514,Sarix,03/02/2016,LOC16-003670,2008024,2008002,SCOTLAND WELL DR,NORTHWEST,"6,10",,ROADWAY,OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),OLD LAMPASAS TRL,SPICEWOOD SPRINGS RD,,8800,5150518,TURNED_ON,,8043,,"(30.4225273, -97.7936096)",ONLINE,11/07/2017 09:31:00 AM +0000,-97.7936096,30.4225273,,http://162.89.4.145/CCTVImages/CCTV514.jpg
